weak_adj,strong_adj,SI,freq,semdist,weak_pol,bounded,extreme
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,1,162,-5.5551607577764,-0.303605996697171,0,0
uncomfortable,painful,0,162,-5.5551607577764,-0.303605996697171,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,0,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
warm,hot,1,1028,-4.90951646310728,1.00836429254412,0,0
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,1,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
weird,alien,0,36,1.33375238419065,-0.129991869718203,0,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,0,20,2.96610031093742,0.170117547332221,1,1
wet,sopping,1,20,2.96610031093742,0.170117547332221,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,1,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,1,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,1,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,1,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,1,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wonderful,perfect,0,32,-1.96554407082011,1.5627140584092,1,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,1,46,3.87509385588496,-0.66954314627732,0,1
wrong,evil,0,46,3.87509385588496,-0.66954314627732,0,1
